Word 1	Word 2	pearson_correlation	cosine_similarity
penna	topo	0.4088685740647126	0.5247486233711243
quaderno	topo	0.24949522743222377	0.36750373244285583
tenda	topo	0.45100280127744874	0.5520216822624207
topo	vaso	0.5979339600730917	0.6678940653800964
letto	poltrona	0.32008502822100965	0.4116644263267517
poltrona	scopa	0.5390171540632623	0.6224334836006165
poltrona	sedia	0.776592268633476	0.8138868808746338
camicia	poltrona	0.6064060809277932	0.6741811037063599
armadio	poltrona	0.3702800586827464	0.4827227294445038
pettine	poltrona	0.3706930739810374	0.45147067308425903
giacca	poltrona	0.6227880910175724	0.688062310218811
pennello	poltrona	0.3856706083523951	0.4895118772983551
poltrona	spada	0.3701806774973047	0.47601383924484253
gomma	poltrona	0.3373430110989367	0.44280314445495605
pastello	poltrona	0.35859911779725917	0.44590502977371216
penna	poltrona	0.3718678019682959	0.47696053981781006
poltrona	quaderno	0.13267583872359773	0.25068849325180054
poltrona	tenda	0.5018271430147946	0.5808253288269043
poltrona	vaso	0.432894728760077	0.5198624730110168
letto	scopa	0.41475071544067155	0.5026878714561462
letto	sedia	0.3970751996545266	0.48176315426826477
camicia	letto	0.4552145233145789	0.5332418084144592
armadio	letto	0.4752489513422154	0.5520498156547546
letto	pettine	0.2438395341865784	0.3276270925998688
giacca	letto	0.3743076721346752	0.4651879072189331
letto	pennello	0.30275567508792034	0.40199580788612366
letto	spada	0.36432679454847794	0.4539611041545868
gomma	letto	0.31464418415653883	0.4068910479545593
letto	pastello	0.2899626642457967	0.3728649318218231
letto	penna	0.35941343694332634	0.44942405819892883
letto	quaderno	0.29532712333583	0.3771481513977051
letto	tenda	0.3033991628505723	0.3968842327594757
letto	vaso	0.4124412664560186	0.48874393105506897
scopa	sedia	0.6335550169623808	0.703865110874176
camicia	scopa	0.6058992643877184	0.6843926906585693
armadio	scopa	0.5779802691467468	0.6652432680130005
pettine	scopa	0.42375727626797804	0.505714476108551
giacca	scopa	0.5503202591374419	0.6405817866325378
pennello	scopa	0.526649083670901	0.6185773611068726
scopa	spada	0.444572469566763	0.5518512725830078
gomma	scopa	0.5186681216021424	0.6057666540145874
pastello	scopa	0.38847427214622915	0.4819777011871338
penna	scopa	0.5441508608425623	0.6315840482711792
quaderno	scopa	0.317129068723842	0.4218047559261322
scopa	tenda	0.5199544234451828	0.6064434051513672
scopa	vaso	0.5475223735802537	0.6256484985351562
camicia	sedia	0.6471015612181209	0.7115072011947632
armadio	sedia	0.4838727318037863	0.5812580585479736
pettine	sedia	0.39758176873570816	0.4781661331653595
giacca	sedia	0.6826075406476326	0.7408677935600281
pennello	sedia	0.40184188842193863	0.5085567235946655
sedia	spada	0.4472861141154376	0.5452818870544434
gomma	sedia	0.4291482365644714	0.5247809290885925
pastello	sedia	0.290966534874685	0.39242613315582275
penna	sedia	0.4732769439984567	0.5662450790405273
quaderno	sedia	0.222174631001091	0.33315417170524597
sedia	tenda	0.5747061091681455	0.6456026434898376
sedia	vaso	0.4572223035084318	0.5446528792381287
armadio	camicia	0.5336724796305278	0.6246697902679443
camicia	pettine	0.37067684272780327	0.4572801887989044
camicia	giacca	0.8748321179854027	0.8985946178436279
camicia	pennello	0.49769676225787673	0.5901864171028137
camicia	spada	0.5159503975322975	0.6045023202896118
camicia	gomma	0.4739263783885572	0.5646698474884033
camicia	pastello	0.4574351257017515	0.5361703634262085
camicia	penna	0.602043054793609	0.6744809150695801
camicia	quaderno	0.3592202853561747	0.4524841010570526
camicia	tenda	0.611839835268227	0.6783149838447571
camicia	vaso	0.49485455846557996	0.5784662365913391
armadio	pettine	0.28021507301627663	0.3832535147666931
armadio	giacca	0.5119826863851515	0.6078730821609497
armadio	pennello	0.3489285363836548	0.472949355840683
armadio	spada	0.33245815565036024	0.4588049650192261
armadio	gomma	0.4346859351994144	0.5353603363037109
armadio	pastello	0.3784349348594028	0.4719265401363373
armadio	penna	0.38316684192939865	0.49932798743247986
armadio	quaderno	0.413243261740452	0.5005240440368652
armadio	tenda	0.5462786950343966	0.6264282464981079
armadio	vaso	0.6330046518158435	0.6948226690292358
giacca	pettine	0.3804127942007136	0.4660058915615082
pennello	pettine	0.3564400500284053	0.4434594511985779
pettine	spada	0.41008440556734843	0.48900091648101807
gomma	pettine	0.31800267760850787	0.4057249128818512
pastello	pettine	0.14014083019818424	0.23645667731761932
penna	pettine	0.21832366316840243	0.32417455315589905
pettine	quaderno	0.09602256390652468	0.1967303603887558
pettine	tenda	0.2780365912486546	0.3707747161388397
pettine	vaso	0.2611151340318913	0.3532523810863495
giacca	pennello	0.4273007266609663	0.5334395170211792
giacca	spada	0.5233160669658922	0.6110678911209106
giacca	gomma	0.49069144963593153	0.5790366530418396
giacca	pastello	0.3896760153402414	0.4793272316455841
giacca	penna	0.5812180940640094	0.657923698425293
giacca	quaderno	0.329806967244533	0.42813271284103394
giacca	tenda	0.6125430455874332	0.6792547702789307
giacca	vaso	0.4301803336378597	0.525238573551178
pennello	spada	0.3930715771011602	0.5015503764152527
gomma	pennello	0.506708619763086	0.5899297595024109
pastello	pennello	0.6143389892275651	0.6681907176971436
penna	pennello	0.6158596434087462	0.6842036843299866
pennello	quaderno	0.3997288145708095	0.48510855436325073
pennello	tenda	0.3133802011734771	0.4289393424987793
pennello	vaso	0.5424425189625031	0.6165382266044617
gomma	spada	0.29037817773126345	0.40954041481018066
pastello	spada	0.12096119189031086	0.24780702590942383
penna	spada	0.49262191502734987	0.5823386907577515
quaderno	spada	0.12068237421643147	0.2468421459197998
spada	tenda	0.35806433525430253	0.4654306173324585
spada	vaso	0.37502622994140894	0.4759875535964966
gomma	pastello	0.41496601108704634	0.4943746328353882
gomma	penna	0.43027613612681803	0.5254766941070557
gomma	quaderno	0.2635542419797889	0.36337944865226746
gomma	tenda	0.46975280490666665	0.5537562966346741
gomma	vaso	0.3982695423554326	0.4904680848121643
pastello	penna	0.3746552150421791	0.4635252058506012
pastello	quaderno	0.31418072844591477	0.39467501640319824
pastello	tenda	0.3032702764293931	0.3978630602359772
pastello	vaso	0.4011954198248615	0.4799000322818756
penna	quaderno	0.551294314468379	0.6136541366577148
penna	tenda	0.3108985396543801	0.42567765712738037
penna	vaso	0.4497489788806527	0.5381782650947571
quaderno	tenda	0.19260738821725334	0.30185601115226746
quaderno	vaso	0.4324539284620753	0.5065441727638245
tenda	vaso	0.45855016485385675	0.5412136912345886
