word_one	word_two	spearman_correlation	cosine_similarity
poltrona	tenda	0.15300858167584033	0.04459538638950611
poltrona	vaso	0.14223268992422414	0.04118327503443264
letto	scopa	0.07814961962993015	0.03700946512635772
letto	sedia	0.09446923481793897	0.0415644397880911
camicia	letto	0.07264924016535587	0.03509959721295963
armadio	letto	0.09702580123027157	0.04323565373518079
letto	pettine	0.038190429230550056	0.015482050124200564
giacca	letto	0.06959912677263015	0.032954782856441045
letto	pennello	0.041373073863163766	0.020082134520462702
letto	spada	0.04617858038067502	0.02601201916421869
gomma	letto	0.05662175963780267	0.02845666934296287
letto	pastello	0.028933863456233704	0.012606820600651658
letto	penna	0.06835686246971308	0.03178125355587269
letto	quaderno	0.05786062439641186	0.02834480493284708
letto	tenda	0.08358120460793941	0.03635555083288011
letto	vaso	0.0605319744505526	0.028975822796108552
scopa	sedia	0.15263883242565252	0.05284774952052129
camicia	scopa	0.1342726023900053	0.04522545576359627
armadio	scopa	0.15580947186460437	0.05200543656173151
pettine	scopa	0.11262353552340983	0.031181462214668998
giacca	scopa	0.13608452100265692	0.045475529820434235
pennello	scopa	0.1252246989827742	0.036441049702970796
scopa	spada	0.11531581006264571	0.04063323525496543
gomma	scopa	0.1423356595228076	0.04768873323334433
pastello	scopa	0.08288563340419595	0.016733168677664945
penna	scopa	0.12856329695514532	0.04148382566264941
quaderno	scopa	0.12253105844398446	0.0330411602739904
scopa	tenda	0.14934388649749877	0.04038390061643149
scopa	vaso	0.13139275479452053	0.03713899121607067
camicia	sedia	0.16089649056149485	0.05867702921868734
armadio	sedia	0.16730011658660981	0.05721201648417695
pettine	sedia	0.0920725102356423	0.030050082300157266
giacca	sedia	0.16243348357668919	0.05751206820913446
pennello	sedia	0.0985369688399759	0.030555316821462175
sedia	spada	0.13560073806674422	0.05180543348331923
gomma	sedia	0.16526039930906206	0.061679530639424884
pastello	sedia	0.05531303885126967	0.01550113977530898
penna	sedia	0.15338661194063627	0.051878315856026536
quaderno	sedia	0.09673738406686519	0.03295106033498052
sedia	tenda	0.1651829697308182	0.05494128032835677
sedia	vaso	0.1414083043060237	0.04655680620749347
armadio	camicia	0.1670098925594947	0.059385973474900156
camicia	pettine	0.10406304548789776	0.03572311493207758
camicia	giacca	0.24808833990538623	0.13123420971247435
camicia	pennello	0.10469507697411888	0.037379028909192535
camicia	spada	0.1135606887620847	0.04214736031425148
camicia	gomma	0.16726353740813932	0.05947059028983581
camicia	pastello	0.0888416827592819	0.03769499864654979
camicia	penna	0.1524559449518035	0.05526923865187072
camicia	quaderno	0.10083480970637683	0.033715264943202206
camicia	tenda	0.1488037385518309	0.04821605854231081
camicia	vaso	0.13684202961265807	0.04696167773691906
armadio	pettine	0.11307471449499729	0.04000257706850885
armadio	giacca	0.17113555721324475	0.06409335547862316
armadio	pennello	0.11104595872717246	0.0349500877602581
armadio	spada	0.12120243947547561	0.043595118970454316
armadio	gomma	0.16230307741099384	0.05623054397269123
armadio	pastello	0.09001666653838894	0.028261601277667525
armadio	penna	0.13814923753728972	0.04758170219322977
armadio	quaderno	0.12607095561087192	0.04454815760844233
armadio	tenda	0.16804277009625257	0.059745990144633665
armadio	vaso	0.16311489091690862	0.05449335235817432
giacca	pettine	0.09876576966629805	0.03575344630003241
pennello	pettine	0.12560072017028767	0.03132330139905126
pettine	spada	0.07733069603096349	0.02650316280231546
gomma	pettine	0.11046333902614747	0.03963273113271326
pastello	pettine	0.09857639480270185	0.029666333967149572
penna	pettine	0.12104621284705791	0.044581403735167946
pettine	quaderno	0.11935230210541388	0.030126945726624443
pettine	tenda	0.10335289469025817	0.025919579011571936
pettine	vaso	0.11332098221153801	0.03379239521920452
giacca	pennello	0.10190926035333932	0.03620569434886001
giacca	spada	0.1225570954701861	0.04470531566600855
giacca	gomma	0.1607965537781228	0.059184201539531744
giacca	pastello	0.09066919413976117	0.036044652872226246
giacca	penna	0.1588779663625609	0.05770016780309484
giacca	quaderno	0.10707778072154153	0.040077351883755497
giacca	tenda	0.15399155411314444	0.056583310110258855
giacca	vaso	0.13535319578680813	0.04395987081745556
pennello	spada	0.10332664373176434	0.03710912718805637
gomma	pennello	0.11193002205749326	0.03410296565570825
pastello	pennello	0.11384488017694991	0.035785635314106945
penna	pennello	0.12403281484553047	0.044761568691856324
pennello	quaderno	0.12269818076368241	0.02698467916020597
pennello	tenda	0.10321408537755727	0.028899685883656878
pennello	vaso	0.12236898334280875	0.029670587813051208
gomma	spada	0.12162732611921381	0.042288201389182434
pastello	spada	0.04683055103814568	0.013471468498645889
penna	spada	0.145909920296388	0.061148995660993744
quaderno	spada	0.08669740319990636	0.0291336724755743
spada	tenda	0.13207829045043712	0.04544583965723836
spada	vaso	0.13130411756744065	0.054070056910782704
gomma	pastello	0.08788043672025125	0.0271432079117514
gomma	penna	0.15360239117322336	0.05601472025025134
gomma	quaderno	0.09853840296908337	0.02843834771390863
gomma	tenda	0.15637360867181072	0.05083208398634487
gomma	vaso	0.15607004123804208	0.049777823685533074
pastello	penna	0.07405451475224215	0.02447857756750993
pastello	quaderno	0.11319494699562796	0.032433892593514924
pastello	tenda	0.0767360740461995	0.015511844476875702
pastello	vaso	0.08002846826776322	0.017496679905048773
penna	quaderno	0.1568760022042691	0.07442662258497224
penna	tenda	0.130509976583922	0.03821731082185553
penna	vaso	0.1451624663769678	0.04560034635389154
quaderno	tenda	0.10682591486581659	0.030384785017683047
quaderno	vaso	0.12550121024715635	0.03491940750742295
tenda	vaso	0.1422830463812202	0.04321079174214493
